iot4,1,16:51:49.481459,99800.0
iot4,2,16:51:50.547823,99735.0
iot4,3,16:51:51.483757,99535.0
iot4,4,16:51:52.572309,99448.0
iot4,5,16:51:53.562413,99372.0
iot4,6,16:51:54.543527,99316.0
iot4,7,16:51:55.488447,99116.0
iot4,8,16:51:56.546979,99059.0
iot4,9,16:51:57.563149,98987.0
iot4,10,16:51:58.587376,98892.0
iot4,11,16:51:59.581284,98804.0
iot4,12,16:52:00.494218,98604.0
iot4,13,16:52:01.495452,98404.0
iot4,14,16:52:02.597856,98303.0
iot4,15,16:52:03.565904,98235.0
iot4,16,16:52:04.498917,98035.0
iot4,17,16:52:05.558595,97977.0
iot4,18,16:52:06.501205,97777.0
iot4,19,16:52:07.591744,97688.0
iot4,20,16:52:08.577681,97614.0
iot4,21,16:52:09.595927,97523.0
iot4,22,16:52:10.505726,97323.0
iot4,23,16:52:11.604186,97226.0
iot4,24,16:52:12.588364,97146.0
iot4,25,16:52:13.602474,97053.0
iot4,26,16:52:14.564483,96999.0
iot4,27,16:52:15.511445,96799.0
iot4,28,16:52:16.593937,96718.0
iot4,29,16:52:17.578099,96654.0
iot4,30,16:52:18.570249,96599.0
iot4,31,16:52:19.612381,96502.0
iot4,32,16:52:20.516248,96302.0
iot4,33,16:52:21.601783,96218.0
iot4,34,16:52:22.518598,96018.0
iot4,35,16:52:23.608027,95930.0
iot4,36,16:52:24.520897,95730.0
iot4,37,16:52:25.606330,95646.0
iot4,38,16:52:26.597424,95572.0
iot4,39,16:52:27.579734,95517.0
iot4,40,16:52:28.580852,95462.0
iot4,41,16:52:29.605338,95384.0
iot4,42,16:52:30.528329,95184.0
iot4,43,16:52:31.641908,95072.0
iot4,44,16:52:32.530807,94872.0
iot4,45,16:52:33.640319,94764.0
iot4,46,16:52:34.533140,94564.0
iot4,47,16:52:35.652783,94446.0
iot4,48,16:52:36.600897,94381.0
iot4,49,16:52:37.536600,94181.0
iot4,50,16:52:38.537793,93981.0
