1,16:51:50.513627,fog::1::5,iot5
2,16:51:51.514607,local::1::5,iot5
3,16:51:52.515726,fog::1::5,iot5
4,16:51:53.516807,fog::1::5,iot5
5,16:51:54.517834,fog::1::5,iot5
6,16:51:55.518939,fog::1::5,iot5
7,16:51:56.520076,fog::1::5,iot5
8,16:51:57.521205,local::1::5,iot5
9,16:51:58.522344,fog::1::5,iot5
10,16:51:59.523385,fog::1::5,iot5
11,16:52:00.524537,local::1::5,iot5
12,16:52:01.525666,fog::1::5,iot5
13,16:52:02.526846,fog::1::5,iot5
14,16:52:03.528007,local::1::5,iot5
15,16:52:04.529087,fog::1::5,iot5
16,16:52:05.530151,fog::1::5,iot5
17,16:52:06.531231,local::1::5,iot5
18,16:52:07.531721,fog::1::5,iot5
19,16:52:08.532964,local::1::5,iot5
20,16:52:09.534109,fog::1::5,iot5
21,16:52:10.535236,local::1::5,iot5
22,16:52:11.536386,fog::1::5,iot5
23,16:52:12.537425,fog::1::5,iot5
24,16:52:13.538568,local::1::5,iot5
25,16:52:14.539654,fog::1::5,iot5
26,16:52:15.540550,fog::1::5,iot5
27,16:52:16.540989,local::1::5,iot5
28,16:52:17.541614,fog::1::5,iot5
29,16:52:18.542675,fog::1::5,iot5
30,16:52:19.542737,fog::1::5,iot5
31,16:52:20.543817,local::1::5,iot5
32,16:52:21.544908,fog::1::5,iot5
33,16:52:22.546031,local::1::5,iot5
34,16:52:23.547131,fog::1::5,iot5
35,16:52:24.548192,local::1::5,iot5
36,16:52:25.548452,fog::1::5,iot5
37,16:52:26.549620,local::1::5,iot5
38,16:52:27.550769,fog::1::5,iot5
39,16:52:28.551786,fog::1::5,iot5
40,16:52:29.552929,local::1::5,iot5
41,16:52:30.554129,fog::1::5,iot5
42,16:52:31.555169,fog::1::5,iot5
43,16:52:32.555793,local::1::5,iot5
44,16:52:33.556937,fog::1::5,iot5
45,16:52:34.558026,fog::1::5,iot5
46,16:52:35.559164,local::1::5,iot5
47,16:52:36.560409,fog::1::5,iot5
48,16:52:37.561523,fog::1::5,iot5
49,16:52:38.562674,local::1::5,iot5
0,16:51:49.514833,fog::1::5,iot6
1,16:51:50.515958,fog::1::5,iot6
2,16:51:51.516827,local::1::5,iot6
3,16:51:52.516945,fog::1::5,iot6
4,16:51:53.518092,fog::1::5,iot6
5,16:51:54.519208,fog::1::5,iot6
6,16:51:55.520280,local::1::5,iot6
7,16:51:56.521388,fog::1::5,iot6
8,16:51:57.522389,fog::1::5,iot6
9,16:51:58.523465,fog::1::5,iot6
10,16:51:59.523702,fog::1::5,iot6
11,16:52:00.524436,fog::1::5,iot6
12,16:52:01.524968,local::1::5,iot6
13,16:52:02.526206,fog::1::5,iot6
14,16:52:03.527361,fog::1::5,iot6
15,16:52:04.528455,fog::1::5,iot6
16,16:52:05.529623,fog::1::5,iot6
17,16:52:06.530794,local::1::5,iot6
18,16:52:07.531930,fog::1::5,iot6
19,16:52:08.533085,fog::1::5,iot6
20,16:52:09.534165,fog::1::5,iot6
21,16:52:10.535341,local::1::5,iot6
22,16:52:11.536522,fog::1::5,iot6
23,16:52:12.537702,fog::1::5,iot6
24,16:52:13.538835,fog::1::5,iot6
25,16:52:14.539923,fog::1::5,iot6
26,16:52:15.540848,local::1::5,iot6
27,16:52:16.541468,fog::1::5,iot6
28,16:52:17.541734,fog::1::5,iot6
29,16:52:18.543029,fog::1::5,iot6
30,16:52:19.542976,fog::1::5,iot6
31,16:52:20.544030,fog::1::5,iot6
32,16:52:21.545168,fog::1::5,iot6
33,16:52:22.546241,local::1::5,iot6
34,16:52:23.547397,fog::1::5,iot6
35,16:52:24.547703,fog::1::5,iot6
36,16:52:25.548761,fog::1::5,iot6
37,16:52:26.549920,fog::1::5,iot6
38,16:52:27.550749,fog::1::5,iot6
39,16:52:28.551818,fog::1::5,iot6
40,16:52:29.552993,local::1::5,iot6
41,16:52:30.554161,fog::1::5,iot6
42,16:52:31.555338,local::1::5,iot6
43,16:52:32.556445,local::1::5,iot6
44,16:52:33.557559,fog::1::5,iot6
45,16:52:34.558584,fog::1::5,iot6
46,16:52:35.559486,fog::1::5,iot6
47,16:52:36.560670,fog::1::5,iot6
48,16:52:37.561839,fog::1::5,iot6
49,16:52:38.563085,fog::1::5,iot6
0,16:51:49.531406,local::1::5,iot1
1,16:51:50.532547,fog::1::5,iot1
2,16:51:51.533693,local::1::5,iot1
3,16:51:52.534941,fog::1::5,iot1
4,16:51:53.536016,fog::1::5,iot1
5,16:51:54.537083,fog::1::5,iot1
6,16:51:55.538340,fog::1::5,iot1
7,16:51:56.539469,fog::1::5,iot1
8,16:51:57.540549,local::1::5,iot1
9,16:51:58.541642,fog::1::5,iot1
10,16:51:59.542816,fog::1::5,iot1
11,16:52:00.543914,local::1::5,iot1
12,16:52:01.545129,fog::1::5,iot1
13,16:52:02.546134,fog::1::5,iot1
14,16:52:03.547368,local::1::5,iot1
15,16:52:04.548611,fog::1::5,iot1
16,16:52:05.549208,fog::1::5,iot1
17,16:52:06.550259,fog::1::5,iot1
18,16:52:07.551468,fog::1::5,iot1
19,16:52:08.552589,fog::1::5,iot1
20,16:52:09.553705,local::1::5,iot1
21,16:52:10.554980,fog::1::5,iot1
22,16:52:11.556115,fog::1::5,iot1
23,16:52:12.557359,fog::1::5,iot1
24,16:52:13.558487,fog::1::5,iot1
25,16:52:14.559640,local::1::5,iot1
26,16:52:15.560867,fog::1::5,iot1
27,16:52:16.562086,local::1::5,iot1
28,16:52:17.563210,fog::1::5,iot1
29,16:52:18.564290,local::1::5,iot1
30,16:52:19.564368,fog::1::5,iot1
31,16:52:20.565432,fog::1::5,iot1
32,16:52:21.566242,fog::1::5,iot1
33,16:52:22.567203,fog::1::5,iot1
34,16:52:23.568296,fog::1::5,iot1
35,16:52:24.569311,fog::1::5,iot1
36,16:52:25.570432,fog::1::5,iot1
37,16:52:26.571484,fog::1::5,iot1
38,16:52:27.571895,local::1::5,iot1
39,16:52:28.573001,fog::1::5,iot1
40,16:52:29.574085,fog::1::5,iot1
41,16:52:30.575151,fog::1::5,iot1
42,16:52:31.575835,fog::1::5,iot1
43,16:52:32.577351,local::1::5,iot1
44,16:52:33.578534,fog::1::5,iot1
45,16:52:34.579758,fog::1::5,iot1
46,16:52:35.580871,fog::1::5,iot1
47,16:52:36.581792,fog::1::5,iot1
48,16:52:37.583012,fog::1::5,iot1
49,16:52:38.583746,local::1::5,iot1
0,16:51:49.538716,local::1::5,iot10
1,16:51:50.539903,fog::1::5,iot10
2,16:51:51.540889,local::1::5,iot10
3,16:51:52.542096,fog::1::5,iot10
4,16:51:53.543194,fog::1::5,iot10
5,16:51:54.544279,fog::1::5,iot10
6,16:51:55.544851,fog::1::5,iot10
7,16:51:56.545887,fog::1::5,iot10
8,16:51:57.546904,fog::1::5,iot10
9,16:51:58.548040,fog::1::5,iot10
10,16:51:59.549009,fog::1::5,iot10
11,16:52:00.550083,fog::1::5,iot10
12,16:52:01.551250,fog::1::5,iot10
13,16:52:02.552437,fog::1::5,iot10
14,16:52:03.553553,fog::1::5,iot10
15,16:52:04.554697,fog::1::5,iot10
16,16:52:05.555718,fog::1::5,iot10
17,16:52:06.556794,fog::1::5,iot10
18,16:52:07.557948,fog::1::5,iot10
19,16:52:08.558951,fog::1::5,iot10
20,16:52:09.560020,fog::1::5,iot10
21,16:52:10.560922,fog::1::5,iot10
22,16:52:11.561934,fog::1::5,iot10
23,16:52:12.563014,fog::1::5,iot10
24,16:52:13.564075,fog::1::5,iot10
25,16:52:14.564833,fog::1::5,iot10
26,16:52:15.566018,fog::1::5,iot10
27,16:52:16.567107,fog::1::5,iot10
28,16:52:17.568180,fog::1::5,iot10
29,16:52:18.568897,fog::1::5,iot10
30,16:52:19.568837,fog::1::5,iot10
31,16:52:20.570072,fog::1::5,iot10
32,16:52:21.571081,fog::1::5,iot10
33,16:52:22.571710,local::1::5,iot10
34,16:52:23.572793,fog::1::5,iot10
35,16:52:24.574250,fog::1::5,iot10
36,16:52:25.575337,fog::1::5,iot10
37,16:52:26.575810,local::1::5,iot10
38,16:52:27.575924,fog::1::5,iot10
39,16:52:28.577208,local::1::5,iot10
40,16:52:29.578219,fog::1::5,iot10
41,16:52:30.578392,fog::1::5,iot10
42,16:52:31.579588,fog::1::5,iot10
43,16:52:32.579670,fog::1::5,iot10
44,16:52:33.580767,fog::1::5,iot10
45,16:52:34.581938,local::1::5,iot10
46,16:52:35.583071,fog::1::5,iot10
47,16:52:36.584178,fog::1::5,iot10
48,16:52:37.585286,fog::1::5,iot10
49,16:52:38.586347,fog::1::5,iot10
0,16:51:49.538721,fog::1::5,iot8
1,16:51:50.539895,fog::1::5,iot8
2,16:51:51.540863,fog::1::5,iot8
3,16:51:52.541968,fog::1::5,iot8
4,16:51:53.543082,fog::1::5,iot8
5,16:51:54.544147,fog::1::5,iot8
6,16:51:55.545251,fog::1::5,iot8
7,16:51:56.546299,fog::1::5,iot8
8,16:51:57.547355,local::1::5,iot8
9,16:51:58.548488,fog::1::5,iot8
10,16:51:59.549689,fog::1::5,iot8
11,16:52:00.550093,fog::1::5,iot8
12,16:52:01.551153,fog::1::5,iot8
13,16:52:02.552364,local::1::5,iot8
14,16:52:03.552813,fog::1::5,iot8
15,16:52:04.553952,fog::1::5,iot8
16,16:52:05.555063,fog::1::5,iot8
17,16:52:06.555656,local::1::5,iot8
18,16:52:07.556778,fog::1::5,iot8
19,16:52:08.557796,fog::1::5,iot8
20,16:52:09.558830,fog::1::5,iot8
21,16:52:10.559880,fog::1::5,iot8
22,16:52:11.560975,local::1::5,iot8
23,16:52:12.562167,local::1::5,iot8
24,16:52:13.563265,fog::1::5,iot8
25,16:52:14.564319,fog::1::5,iot8
26,16:52:15.564884,fog::1::5,iot8
27,16:52:16.565907,fog::1::5,iot8
28,16:52:17.567112,local::1::5,iot8
29,16:52:18.568188,fog::1::5,iot8
30,16:52:19.567805,fog::1::5,iot8
31,16:52:20.568897,fog::1::5,iot8
32,16:52:21.570096,fog::1::5,iot8
33,16:52:22.571147,fog::1::5,iot8
34,16:52:23.572241,fog::1::5,iot8
35,16:52:24.573391,fog::1::5,iot8
36,16:52:25.574343,fog::1::5,iot8
37,16:52:26.575411,fog::1::5,iot8
38,16:52:27.576232,fog::1::5,iot8
39,16:52:28.577145,local::1::5,iot8
40,16:52:29.578350,fog::1::5,iot8
41,16:52:30.579626,fog::1::5,iot8
42,16:52:31.579961,fog::1::5,iot8
43,16:52:32.580957,fog::1::5,iot8
44,16:52:33.582016,fog::1::5,iot8
45,16:52:34.583036,fog::1::5,iot8
46,16:52:35.584162,fog::1::5,iot8
47,16:52:36.585361,local::1::5,iot8
48,16:52:37.586446,fog::1::5,iot8
49,16:52:38.587571,fog::1::5,iot8
0,16:51:49.541408,fog::1::5,iot2
1,16:51:50.542631,fog::1::5,iot2
2,16:51:51.543709,local::1::5,iot2
3,16:51:52.545095,fog::1::5,iot2
4,16:51:53.546020,fog::1::5,iot2
5,16:51:54.547171,fog::1::5,iot2
6,16:51:55.548309,fog::1::5,iot2
7,16:51:56.548851,fog::1::5,iot2
8,16:51:57.549909,fog::1::5,iot2
9,16:51:58.550944,fog::1::5,iot2
10,16:51:59.552031,fog::1::5,iot2
11,16:52:00.553112,local::1::5,iot2
12,16:52:01.554280,fog::1::5,iot2
13,16:52:02.555376,fog::1::5,iot2
14,16:52:03.556514,local::1::5,iot2
15,16:52:04.557802,fog::1::5,iot2
16,16:52:05.558933,local::1::5,iot2
17,16:52:06.560041,fog::1::5,iot2
18,16:52:07.560820,fog::1::5,iot2
19,16:52:08.561868,fog::1::5,iot2
20,16:52:09.562941,fog::1::5,iot2
21,16:52:10.564100,local::1::5,iot2
22,16:52:11.565184,fog::1::5,iot2
23,16:52:12.566248,fog::1::5,iot2
24,16:52:13.567471,local::1::5,iot2
25,16:52:14.568604,fog::1::5,iot2
26,16:52:15.569767,fog::1::5,iot2
27,16:52:16.570770,fog::1::5,iot2
28,16:52:17.571778,fog::1::5,iot2
29,16:52:18.572805,fog::1::5,iot2
30,16:52:19.571808,fog::1::5,iot2
31,16:52:20.572874,fog::1::5,iot2
32,16:52:21.574035,fog::1::5,iot2
33,16:52:22.575120,fog::1::5,iot2
34,16:52:23.575759,local::1::5,iot2
35,16:52:24.576916,fog::1::5,iot2
36,16:52:25.578122,fog::1::5,iot2
37,16:52:26.579222,fog::1::5,iot2
38,16:52:27.580034,fog::1::5,iot2
39,16:52:28.580999,local::1::5,iot2
40,16:52:29.582148,local::1::5,iot2
41,16:52:30.583413,fog::1::5,iot2
42,16:52:31.583801,fog::1::5,iot2
43,16:52:32.584929,fog::1::5,iot2
44,16:52:33.586001,fog::1::5,iot2
45,16:52:34.587123,local::1::5,iot2
46,16:52:35.588242,fog::1::5,iot2
47,16:52:36.588454,fog::1::5,iot2
48,16:52:37.589528,fog::1::5,iot2
49,16:52:38.590627,fog::1::5,iot2
0,16:51:49.545174,fog::1::5,iot9
1,16:51:50.546238,fog::1::5,iot9
2,16:51:51.547297,local::1::5,iot9
3,16:51:52.548497,fog::1::5,iot9
4,16:51:53.548816,fog::1::5,iot9
5,16:51:54.549942,fog::1::5,iot9
6,16:51:55.551084,fog::1::5,iot9
7,16:51:56.552174,local::1::5,iot9
8,16:51:57.552799,fog::1::5,iot9
9,16:51:58.553931,fog::1::5,iot9
10,16:51:59.555128,fog::1::5,iot9
11,16:52:00.556248,local::1::5,iot9
12,16:52:01.557360,fog::1::5,iot9
13,16:52:02.558476,fog::1::5,iot9
14,16:52:03.559665,fog::1::5,iot9
15,16:52:04.560914,fog::1::5,iot9
16,16:52:05.561986,fog::1::5,iot9
17,16:52:06.563112,fog::1::5,iot9
18,16:52:07.564322,fog::1::5,iot9
19,16:52:08.565393,local::1::5,iot9
20,16:52:09.566542,local::1::5,iot9
21,16:52:10.567724,local::1::5,iot9
22,16:52:11.568844,fog::1::5,iot9
23,16:52:12.569911,fog::1::5,iot9
24,16:52:13.570141,fog::1::5,iot9
25,16:52:14.570349,fog::1::5,iot9
26,16:52:15.571625,fog::1::5,iot9
27,16:52:16.572804,fog::1::5,iot9
28,16:52:17.573922,local::1::5,iot9
29,16:52:18.574999,fog::1::5,iot9
30,16:52:19.574905,fog::1::5,iot9
31,16:52:20.575711,fog::1::5,iot9
32,16:52:21.577581,fog::1::5,iot9
33,16:52:22.578649,fog::1::5,iot9
34,16:52:23.579658,fog::1::5,iot9
35,16:52:24.580929,local::1::5,iot9
36,16:52:25.582057,fog::1::5,iot9
37,16:52:26.583106,fog::1::5,iot9
38,16:52:27.583748,local::1::5,iot9
39,16:52:28.584926,fog::1::5,iot9
40,16:52:29.585976,fog::1::5,iot9
41,16:52:30.587204,local::1::5,iot9
42,16:52:31.588332,fog::1::5,iot9
43,16:52:32.589399,local::1::5,iot9
44,16:52:33.590622,fog::1::5,iot9
45,16:52:34.591596,fog::1::5,iot9
46,16:52:35.592813,fog::1::5,iot9
47,16:52:36.593514,fog::1::5,iot9
48,16:52:37.594555,local::1::5,iot9
49,16:52:38.595858,local::1::5,iot9
0,16:51:49.551168,local::1::5,iot7
1,16:51:50.552276,fog::1::5,iot7
2,16:51:51.552875,fog::1::5,iot7
3,16:51:52.553990,fog::1::5,iot7
4,16:51:53.555060,fog::1::5,iot7
5,16:51:54.556264,fog::1::5,iot7
6,16:51:55.556907,fog::1::5,iot7
7,16:51:56.557969,local::1::5,iot7
8,16:51:57.559165,fog::1::5,iot7
9,16:51:58.560208,fog::1::5,iot7
10,16:51:59.561227,fog::1::5,iot7
11,16:52:00.562341,fog::1::5,iot7
12,16:52:01.563489,local::1::5,iot7
13,16:52:02.564606,fog::1::5,iot7
14,16:52:03.565125,fog::1::5,iot7
15,16:52:04.566193,fog::1::5,iot7
16,16:52:05.567264,local::1::5,iot7
17,16:52:06.568491,fog::1::5,iot7
18,16:52:07.568846,fog::1::5,iot7
19,16:52:08.569925,local::1::5,iot7
20,16:52:09.570998,fog::1::5,iot7
21,16:52:10.572108,fog::1::5,iot7
22,16:52:11.572903,fog::1::5,iot7
23,16:52:12.574038,fog::1::5,iot7
24,16:52:13.575138,local::1::5,iot7
25,16:52:14.576287,fog::1::5,iot7
26,16:52:15.577050,fog::1::5,iot7
27,16:52:16.578021,fog::1::5,iot7
28,16:52:17.579017,fog::1::5,iot7
29,16:52:18.580464,local::1::5,iot7
30,16:52:19.579800,fog::1::5,iot7
31,16:52:20.581022,fog::1::5,iot7
32,16:52:21.582099,fog::1::5,iot7
33,16:52:22.583201,fog::1::5,iot7
34,16:52:23.584322,fog::1::5,iot7
35,16:52:24.585337,fog::1::5,iot7
36,16:52:25.586417,fog::1::5,iot7
37,16:52:26.587449,fog::1::5,iot7
38,16:52:27.588480,fog::1::5,iot7
39,16:52:28.589560,fog::1::5,iot7
40,16:52:29.590592,fog::1::5,iot7
41,16:52:30.590743,local::1::5,iot7
42,16:52:31.591702,fog::1::5,iot7
43,16:52:32.592723,fog::1::5,iot7
44,16:52:33.593832,fog::1::5,iot7
45,16:52:34.595037,fog::1::5,iot7
46,16:52:35.596137,local::1::5,iot7
47,16:52:36.597342,fog::1::5,iot7
48,16:52:37.598392,fog::1::5,iot7
49,16:52:38.599457,fog::1::5,iot7
