iot1,1,16:51:49.531449,99800.0
iot1,2,16:51:50.590811,99742.0
iot1,3,16:51:51.533737,99542.0
iot1,4,16:51:52.627124,99450.0
iot1,5,16:51:53.609249,99377.0
iot1,6,16:51:54.592418,99322.0
iot1,7,16:51:55.612541,99248.0
iot1,8,16:51:56.623671,99164.0
iot1,9,16:51:57.540596,98964.0
iot1,10,16:51:58.629838,98876.0
iot1,11,16:51:59.596176,98823.0
iot1,12,16:52:00.543960,98623.0
iot1,13,16:52:01.636395,98532.0
iot1,14,16:52:02.624402,98454.0
iot1,15,16:52:03.547418,98254.0
iot1,16,16:52:04.621041,98182.0
iot1,17,16:52:05.623392,98108.0
iot1,18,16:52:06.604454,98054.0
iot1,19,16:52:07.671629,97934.0
iot1,20,16:52:08.618754,97868.0
iot1,21,16:52:09.553757,97668.0
iot1,22,16:52:10.638236,97585.0
iot1,23,16:52:11.609337,97532.0
iot1,24,16:52:12.625539,97464.0
iot1,25,16:52:13.653739,97369.0
iot1,26,16:52:14.559692,97169.0
iot1,27,16:52:15.616117,97114.0
iot1,28,16:52:16.562142,96914.0
iot1,29,16:52:17.651482,96826.0
iot1,30,16:52:18.564344,96626.0
iot1,31,16:52:19.659635,96531.0
iot1,32,16:52:20.628923,96468.0
iot1,33,16:52:21.659429,96375.0
iot1,34,16:52:22.636368,96306.0
iot1,35,16:52:23.660507,96214.0
iot1,36,16:52:24.659576,96124.0
iot1,37,16:52:25.695624,95999.0
iot1,38,16:52:26.634697,95936.0
iot1,39,16:52:27.572006,95736.0
iot1,40,16:52:28.664205,95645.0
iot1,41,16:52:29.683416,95536.0
iot1,42,16:52:30.654363,95457.0
iot1,43,16:52:31.634086,95399.0
iot1,44,16:52:32.577412,95199.0
iot1,45,16:52:33.628866,95149.0
iot1,46,16:52:34.634976,95094.0
iot1,47,16:52:35.663081,95012.0
iot1,48,16:52:36.651045,94943.0
iot1,49,16:52:37.669273,94857.0
iot1,50,16:52:38.583812,94657.0
