2002,16:51:52.211804,16:51:52.211833,1000
2011,16:52:01.221573,16:52:01.221594,1000
2014,16:52:04.224863,16:52:04.224890,1000
2016,16:52:06.227194,16:52:06.227225,1000
2021,16:52:11.232183,16:52:11.232207,1000
2024,16:52:14.235679,16:52:14.235706,1000
2034,16:52:24.243793,16:52:24.243823,1000
2039,16:52:29.249393,16:52:29.249413,1000
2040,16:52:30.250283,16:52:30.250311,1000
2045,16:52:35.255113,16:52:35.255132,1000
