6018,16:52:07.531839,iot6
6019,16:52:08.532994,iot6
6020,16:52:09.534075,iot6
6021,16:52:10.535235,iot6
6022,16:52:11.536433,iot6
6023,16:52:12.537610,iot6
6024,16:52:13.538742,iot6
6025,16:52:14.539830,iot6
6026,16:52:15.540736,iot6
6027,16:52:16.541361,iot6
6028,16:52:17.541645,iot6
6029,16:52:18.542940,iot6
6030,16:52:19.542886,iot6
6031,16:52:20.543939,iot6
6032,16:52:21.545074,iot6
6033,16:52:22.546132,iot6
6034,16:52:23.547305,iot6
6035,16:52:24.547614,iot6
6036,16:52:25.548666,iot6
6037,16:52:26.549801,iot6
6038,16:52:27.550657,iot6
6039,16:52:28.551728,iot6
6040,16:52:29.552886,iot6
6041,16:52:30.554073,iot6
6042,16:52:31.555224,iot6
6043,16:52:32.556330,iot6
6044,16:52:33.557455,iot6
6045,16:52:34.558497,iot6
6046,16:52:35.559398,iot6
6047,16:52:36.560582,iot6
6048,16:52:37.561749,iot6
6049,16:52:38.562997,iot6
5000,16:51:49.512448,iot5
5001,16:51:50.513531,iot5
5002,16:51:51.514483,iot5
5003,16:51:52.515631,iot5
5004,16:51:53.516718,iot5
5005,16:51:54.517744,iot5
5006,16:51:55.518849,iot5
5007,16:51:56.519985,iot5
5008,16:51:57.521085,iot5
5009,16:51:58.522243,iot5
5010,16:51:59.523290,iot5
5011,16:52:00.524430,iot5
5012,16:52:01.525562,iot5
5013,16:52:02.526756,iot5
5014,16:52:03.527898,iot5
5015,16:52:04.528997,iot5
5016,16:52:05.530062,iot5
5017,16:52:06.531125,iot5
5018,16:52:07.531631,iot5
5019,16:52:08.532838,iot5
5020,16:52:09.534014,iot5
5021,16:52:10.535110,iot5
5022,16:52:11.536269,iot5
5023,16:52:12.537336,iot5
5024,16:52:13.538453,iot5
5025,16:52:14.539564,iot5
5026,16:52:15.540462,iot5
5027,16:52:16.540876,iot5
5028,16:52:17.541518,iot5
5029,16:52:18.542571,iot5
5030,16:52:19.542648,iot5
5031,16:52:20.543701,iot5
5032,16:52:21.544800,iot5
5033,16:52:22.545922,iot5
5034,16:52:23.547041,iot5
5035,16:52:24.548089,iot5
5036,16:52:25.548359,iot5
5037,16:52:26.549501,iot5
5038,16:52:27.550677,iot5
5039,16:52:28.551669,iot5
5040,16:52:29.552816,iot5
5041,16:52:30.554037,iot5
5042,16:52:31.555069,iot5
5043,16:52:32.555683,iot5
5044,16:52:33.556844,iot5
5045,16:52:34.557933,iot5
5046,16:52:35.559046,iot5
5047,16:52:36.560316,iot5
5048,16:52:37.561429,iot5
5049,16:52:38.562555,iot5
1000,16:51:49.531293,iot1
1001,16:51:50.532445,iot1
1002,16:51:51.533573,iot1
1003,16:51:52.534848,iot1
1004,16:51:53.535905,iot1
1005,16:51:54.536989,iot1
1006,16:51:55.538200,iot1
1007,16:51:56.539376,iot1
1008,16:51:57.540420,iot1
1009,16:51:58.541547,iot1
1010,16:51:59.542723,iot1
1011,16:52:00.543795,iot1
1012,16:52:01.544923,iot1
1013,16:52:02.546049,iot1
1014,16:52:03.547256,iot1
1015,16:52:04.548523,iot1
1016,16:52:05.549114,iot1
1017,16:52:06.550156,iot1
1018,16:52:07.551371,iot1
1019,16:52:08.552493,iot1
1020,16:52:09.553587,iot1
1021,16:52:10.554861,iot1
1022,16:52:11.556023,iot1
1023,16:52:12.557263,iot1
1024,16:52:13.558387,iot1
1025,16:52:14.559530,iot1
1026,16:52:15.560769,iot1
1027,16:52:16.561966,iot1
1028,16:52:17.563119,iot1
1029,16:52:18.564169,iot1
1030,16:52:19.564272,iot1
1031,16:52:20.565340,iot1
1032,16:52:21.566083,iot1
1033,16:52:22.567107,iot1
1034,16:52:23.568201,iot1
1035,16:52:24.569222,iot1
1036,16:52:25.570334,iot1
1037,16:52:26.571387,iot1
1038,16:52:27.571710,iot1
1039,16:52:28.572907,iot1
1040,16:52:29.573994,iot1
1041,16:52:30.575063,iot1
1042,16:52:31.575736,iot1
1043,16:52:32.577233,iot1
1044,16:52:33.578438,iot1
1045,16:52:34.579662,iot1
1046,16:52:35.580769,iot1
1047,16:52:36.581700,iot1
1048,16:52:37.582917,iot1
1049,16:52:38.583618,iot1
10000,16:51:49.538592,iot10
10001,16:51:50.539814,iot10
10002,16:51:51.540780,iot10
10003,16:51:52.542008,iot10
10004,16:51:53.543102,iot10
10005,16:51:54.544189,iot10
10006,16:51:55.544764,iot10
10007,16:51:56.545793,iot10
10008,16:51:57.546809,iot10
10009,16:51:58.547907,iot10
10010,16:51:59.548916,iot10
10011,16:52:00.549993,iot10
10012,16:52:01.551156,iot10
10013,16:52:02.552348,iot10
10014,16:52:03.553467,iot10
10015,16:52:04.554608,iot10
10016,16:52:05.555628,iot10
10017,16:52:06.556702,iot10
10018,16:52:07.557857,iot10
10019,16:52:08.558860,iot10
10020,16:52:09.559931,iot10
10021,16:52:10.560831,iot10
10022,16:52:11.561845,iot10
10023,16:52:12.562925,iot10
10024,16:52:13.563982,iot10
10025,16:52:14.564744,iot10
10026,16:52:15.565929,iot10
10027,16:52:16.567014,iot10
10028,16:52:17.568076,iot10
10029,16:52:18.568806,iot10
10030,16:52:19.568750,iot10
10031,16:52:20.569977,iot10
10032,16:52:21.570988,iot10
10033,16:52:22.571602,iot10
10034,16:52:23.572706,iot10
10035,16:52:24.574100,iot10
10036,16:52:25.575245,iot10
10037,16:52:26.575694,iot10
10038,16:52:27.575825,iot10
10039,16:52:28.577010,iot10
10040,16:52:29.578129,iot10
10041,16:52:30.578297,iot10
10042,16:52:31.579449,iot10
10043,16:52:32.579579,iot10
10044,16:52:33.580677,iot10
10045,16:52:34.581827,iot10
10046,16:52:35.582979,iot10
10047,16:52:36.584092,iot10
10048,16:52:37.585197,iot10
10049,16:52:38.586245,iot10
8000,16:51:49.538636,iot8
8001,16:51:50.539799,iot8
8002,16:51:51.540773,iot8
8003,16:51:52.541870,iot8
8004,16:51:53.542983,iot8
8005,16:51:54.544017,iot8
8006,16:51:55.545162,iot8
8007,16:51:56.546189,iot8
8008,16:51:57.547245,iot8
8009,16:51:58.548380,iot8
8010,16:51:59.549602,iot8
8011,16:52:00.550002,iot8
8012,16:52:01.551060,iot8
8013,16:52:02.552239,iot8
8014,16:52:03.552722,iot8
8015,16:52:04.553865,iot8
8016,16:52:05.554969,iot8
8017,16:52:06.555546,iot8
8018,16:52:07.556686,iot8
8019,16:52:08.557697,iot8
8020,16:52:09.558740,iot8
8021,16:52:10.559790,iot8
8022,16:52:11.560858,iot8
8023,16:52:12.562055,iot8
8024,16:52:13.563164,iot8
8025,16:52:14.564230,iot8
8026,16:52:15.564789,iot8
8027,16:52:16.565817,iot8
8028,16:52:17.566975,iot8
8029,16:52:18.568097,iot8
8030,16:52:19.567717,iot8
8031,16:52:20.568804,iot8
8032,16:52:21.569992,iot8
8033,16:52:22.571051,iot8
8034,16:52:23.572150,iot8
8035,16:52:24.573228,iot8
8036,16:52:25.574245,iot8
8037,16:52:26.575315,iot8
8038,16:52:27.575852,iot8
8039,16:52:28.576980,iot8
8040,16:52:29.578261,iot8
8041,16:52:30.579534,iot8
8042,16:52:31.579827,iot8
8043,16:52:32.580866,iot8
8044,16:52:33.581926,iot8
8045,16:52:34.582937,iot8
8046,16:52:35.584065,iot8
8047,16:52:36.585251,iot8
8048,16:52:37.586356,iot8
8049,16:52:38.587447,iot8
2000,16:51:49.541326,iot2
2001,16:51:50.542545,iot2
2002,16:51:51.543600,iot2
2003,16:51:52.544869,iot2
2004,16:51:53.545918,iot2
2005,16:51:54.547079,iot2
2006,16:51:55.548221,iot2
2007,16:51:56.548760,iot2
2008,16:51:57.549811,iot2
2009,16:51:58.550854,iot2
2010,16:51:59.551943,iot2
2011,16:52:00.552986,iot2
2012,16:52:01.554196,iot2
2013,16:52:02.555282,iot2
2014,16:52:03.556404,iot2
2015,16:52:04.557713,iot2
2016,16:52:05.558822,iot2
2017,16:52:06.559951,iot2
2018,16:52:07.560733,iot2
2019,16:52:08.561775,iot2
2020,16:52:09.562852,iot2
2021,16:52:10.563984,iot2
2022,16:52:11.565097,iot2
2023,16:52:12.566157,iot2
2024,16:52:13.567356,iot2
2025,16:52:14.568518,iot2
2026,16:52:15.569666,iot2
2027,16:52:16.570681,iot2
2028,16:52:17.571686,iot2
2029,16:52:18.572714,iot2
2030,16:52:19.571720,iot2
2031,16:52:20.572784,iot2
2032,16:52:21.573944,iot2
2033,16:52:22.575031,iot2
2034,16:52:23.575646,iot2
2035,16:52:24.576814,iot2
2036,16:52:25.578033,iot2
2037,16:52:26.579132,iot2
2038,16:52:27.579803,iot2
2039,16:52:28.580887,iot2
2040,16:52:29.582034,iot2
2041,16:52:30.583324,iot2
2042,16:52:31.583710,iot2
2043,16:52:32.584840,iot2
2044,16:52:33.585909,iot2
2045,16:52:34.586998,iot2
2046,16:52:35.588151,iot2
2047,16:52:36.588359,iot2
2048,16:52:37.589437,iot2
2049,16:52:38.590532,iot2
9000,16:51:49.545088,iot9
9001,16:51:50.546150,iot9
9002,16:51:51.547185,iot9
9003,16:51:52.548412,iot9
9004,16:51:53.548729,iot9
9005,16:51:54.549856,iot9
9006,16:51:55.550998,iot9
9007,16:51:56.552066,iot9
9008,16:51:57.552709,iot9
9009,16:51:58.553828,iot9
9010,16:51:59.555039,iot9
9011,16:52:00.556141,iot9
9012,16:52:01.557272,iot9
9013,16:52:02.558389,iot9
9014,16:52:03.559576,iot9
9015,16:52:04.560823,iot9
9016,16:52:05.561883,iot9
9017,16:52:06.563026,iot9
9018,16:52:07.564232,iot9
9019,16:52:08.565278,iot9
9020,16:52:09.566434,iot9
9021,16:52:10.567607,iot9
9022,16:52:11.568753,iot9
9023,16:52:12.569816,iot9
9024,16:52:13.570026,iot9
9025,16:52:14.570263,iot9
9026,16:52:15.571534,iot9
9027,16:52:16.572713,iot9
9028,16:52:17.573814,iot9
9029,16:52:18.574912,iot9
9030,16:52:19.574818,iot9
9031,16:52:20.575621,iot9
9032,16:52:21.577489,iot9
9033,16:52:22.578560,iot9
9034,16:52:23.579572,iot9
9035,16:52:24.580809,iot9
9036,16:52:25.581964,iot9
9037,16:52:26.583016,iot9
9038,16:52:27.583639,iot9
9039,16:52:28.584836,iot9
9040,16:52:29.585885,iot9
9041,16:52:30.587089,iot9
9042,16:52:31.588244,iot9
9043,16:52:32.589290,iot9
9044,16:52:33.590440,iot9
9045,16:52:34.591492,iot9
9046,16:52:35.592722,iot9
9047,16:52:36.593418,iot9
9048,16:52:37.594440,iot9
9049,16:52:38.595748,iot9
7000,16:51:49.551069,iot7
7001,16:51:50.552184,iot7
7002,16:51:51.552781,iot7
7003,16:51:52.553897,iot7
7004,16:51:53.554967,iot7
7005,16:51:54.556176,iot7
7006,16:51:55.556820,iot7
7007,16:51:56.557864,iot7
7008,16:51:57.559064,iot7
7009,16:51:58.560102,iot7
7010,16:51:59.561140,iot7
7011,16:52:00.562255,iot7
7012,16:52:01.563377,iot7
7013,16:52:02.564512,iot7
7014,16:52:03.564878,iot7
7015,16:52:04.566108,iot7
7016,16:52:05.567157,iot7
7017,16:52:06.568401,iot7
7018,16:52:07.568748,iot7
7019,16:52:08.569803,iot7
7020,16:52:09.570908,iot7
7021,16:52:10.571996,iot7
7022,16:52:11.572812,iot7
7023,16:52:12.573950,iot7
7024,16:52:13.575030,iot7
7025,16:52:14.576200,iot7
7026,16:52:15.576883,iot7
7027,16:52:16.577926,iot7
7028,16:52:17.578927,iot7
7029,16:52:18.580226,iot7
7030,16:52:19.579712,iot7
7031,16:52:20.580937,iot7
7032,16:52:21.581993,iot7
7033,16:52:22.583109,iot7
7034,16:52:23.584232,iot7
7035,16:52:24.585239,iot7
7036,16:52:25.586324,iot7
7037,16:52:26.587358,iot7
7038,16:52:27.588389,iot7
7039,16:52:28.589473,iot7
7040,16:52:29.590501,iot7
7041,16:52:30.590633,iot7
7042,16:52:31.591613,iot7
7043,16:52:32.592633,iot7
7044,16:52:33.593739,iot7
7045,16:52:34.594951,iot7
7046,16:52:35.596025,iot7
7047,16:52:36.597250,iot7
7048,16:52:37.598301,iot7
7049,16:52:38.599366,iot7
