iot7,1,16:51:49.551206,99800.0
iot7,2,16:51:50.654554,99698.0
iot7,3,16:51:51.664087,99587.0
iot7,4,16:51:52.633159,99508.0
iot7,5,16:51:53.621217,99442.0
iot7,6,16:51:54.618409,99380.0
iot7,7,16:51:55.633064,99304.0
iot7,8,16:51:56.558013,99104.0
iot7,9,16:51:57.654340,99009.0
iot7,10,16:51:58.626455,98943.0
iot7,11,16:51:59.634437,98870.0
iot7,12,16:52:00.655732,98777.0
iot7,13,16:52:01.563540,98577.0
iot7,14,16:52:02.631897,98510.0
iot7,15,16:52:03.630494,98445.0
iot7,16,16:52:04.629354,98382.0
iot7,17,16:52:05.567310,98182.0
iot7,18,16:52:06.668748,98082.0
iot7,19,16:52:07.620225,98031.0
iot7,20,16:52:08.569972,97831.0
iot7,21,16:52:09.655253,97747.0
iot7,22,16:52:10.659370,97660.0
iot7,23,16:52:11.659109,97574.0
iot7,24,16:52:12.656286,97492.0
iot7,25,16:52:13.575188,97292.0
iot7,26,16:52:14.652573,97216.0
iot7,27,16:52:15.644326,97149.0
iot7,28,16:52:16.660221,97067.0
iot7,29,16:52:17.654204,96992.0
iot7,30,16:52:18.580601,96792.0
iot7,31,16:52:19.665995,96706.0
iot7,32,16:52:20.665279,96622.0
iot7,33,16:52:21.645332,96559.0
iot7,34,16:52:22.675396,96467.0
iot7,35,16:52:23.690507,96361.0
iot7,36,16:52:24.644535,96302.0
iot7,37,16:52:25.683749,96205.0
iot7,38,16:52:26.674810,96118.0
iot7,39,16:52:27.650767,96056.0
iot7,40,16:52:28.664710,95981.0
iot7,41,16:52:29.673813,95898.0
iot7,42,16:52:30.590801,95698.0
iot7,43,16:52:31.674039,95616.0
iot7,44,16:52:32.698949,95510.0
iot7,45,16:52:33.659001,95445.0
iot7,46,16:52:34.703438,95337.0
iot7,47,16:52:35.596198,95137.0
iot7,48,16:52:36.656555,95078.0
iot7,49,16:52:37.656560,95020.0
iot7,50,16:52:38.712714,94907.0
