iot6,1,16:51:49.569052,99946.0
iot6,2,16:51:50.582236,99880.0
iot6,3,16:51:51.516868,99680.0
iot6,4,16:51:52.573144,99624.0
iot6,5,16:51:53.600380,99542.0
iot6,6,16:51:54.589382,99472.0
iot6,7,16:51:55.520323,99272.0
iot6,8,16:51:56.637564,99156.0
iot6,9,16:51:57.608664,99070.0
iot6,10,16:51:58.605704,98988.0
iot6,11,16:51:59.582853,98929.0
iot6,12,16:52:00.604770,98849.0
iot6,13,16:52:01.525017,98649.0
iot6,14,16:52:02.636427,98539.0
iot6,15,16:52:03.601643,98465.0
iot6,16,16:52:04.623596,98370.0
iot6,17,16:52:05.615782,98284.0
iot6,18,16:52:06.530846,98084.0
iot6,19,16:52:07.589134,98027.0
iot6,20,16:52:08.603381,97957.0
iot6,21,16:52:09.588529,97903.0
iot6,22,16:52:10.535395,97703.0
iot6,23,16:52:11.616771,97623.0
iot6,24,16:52:12.608006,97553.0
iot6,25,16:52:13.615024,97477.0
iot6,26,16:52:14.627083,97390.0
iot6,27,16:52:15.540902,97190.0
iot6,28,16:52:16.604601,97127.0
iot6,29,16:52:17.594985,97074.0
iot6,30,16:52:18.605388,97012.0
iot6,31,16:52:19.631217,96924.0
iot6,32,16:52:20.662267,96806.0
iot6,33,16:52:21.628358,96723.0
iot6,34,16:52:22.546295,96523.0
iot6,35,16:52:23.642630,96428.0
iot6,36,16:52:24.597990,96378.0
iot6,37,16:52:25.619046,96308.0
iot6,38,16:52:26.630084,96228.0
iot6,39,16:52:27.614029,96165.0
iot6,40,16:52:28.649100,96068.0
iot6,41,16:52:29.553048,95868.0
iot6,42,16:52:30.629467,95793.0
iot6,43,16:52:31.555396,95593.0
iot6,44,16:52:32.556503,95393.0
iot6,45,16:52:33.628760,95322.0
iot6,46,16:52:34.635715,95245.0
iot6,47,16:52:35.614727,95190.0
iot6,48,16:52:36.645987,95105.0
iot6,49,16:52:37.631160,95036.0
iot6,50,16:52:38.647317,94952.0
