iot5,1,16:51:49.599857,99913.0
iot5,2,16:51:50.572863,99854.0
iot5,3,16:51:51.514646,99654.0
iot5,4,16:51:52.602026,99568.0
iot5,5,16:51:53.639123,99446.0
iot5,6,16:51:54.582146,99382.0
iot5,7,16:51:55.577219,99324.0
iot5,8,16:51:56.575312,99269.0
iot5,9,16:51:57.521249,99069.0
iot5,10,16:51:58.610617,98981.0
iot5,11,16:51:59.578888,98926.0
iot5,12,16:52:00.524593,98726.0
iot5,13,16:52:01.604927,98647.0
iot5,14,16:52:02.626114,98548.0
iot5,15,16:52:03.528058,98348.0
iot5,16,16:52:04.590447,98287.0
iot5,17,16:52:05.582381,98235.0
iot5,18,16:52:06.531276,98035.0
iot5,19,16:52:07.599974,97967.0
iot5,20,16:52:08.533017,97767.0
iot5,21,16:52:09.610383,97691.0
iot5,22,16:52:10.535283,97491.0
iot5,23,16:52:11.639722,97388.0
iot5,24,16:52:12.594706,97331.0
iot5,25,16:52:13.538636,97131.0
iot5,26,16:52:14.632925,97038.0
iot5,27,16:52:15.596004,96983.0
iot5,28,16:52:16.541044,96783.0
iot5,29,16:52:17.596842,96728.0
iot5,30,16:52:18.606911,96664.0
iot5,31,16:52:19.624478,96583.0
iot5,32,16:52:20.543873,96383.0
iot5,33,16:52:21.652367,96276.0
iot5,34,16:52:22.546086,96076.0
iot5,35,16:52:23.669437,95954.0
iot5,36,16:52:24.548245,95754.0
iot5,37,16:52:25.604878,95698.0
iot5,38,16:52:26.549680,95498.0
iot5,39,16:52:27.674082,95375.0
iot5,40,16:52:28.626112,95301.0
iot5,41,16:52:29.552981,95101.0
iot5,42,16:52:30.679453,94976.0
iot5,43,16:52:31.642437,94889.0
iot5,44,16:52:32.555851,94689.0
iot5,45,16:52:33.648378,94598.0
iot5,46,16:52:34.630399,94526.0
iot5,47,16:52:35.559222,94326.0
iot5,48,16:52:36.666797,94220.0
iot5,49,16:52:37.660831,94121.0
iot5,50,16:52:38.562735,93921.0
