iot2,1,16:51:49.623644,99918.0
iot2,2,16:51:50.629879,99831.0
iot2,3,16:51:51.543753,99631.0
iot2,4,16:51:52.607322,99569.0
iot2,5,16:51:53.620258,99495.0
iot2,6,16:51:54.637415,99405.0
iot2,7,16:51:55.598520,99355.0
iot2,8,16:51:56.624068,99280.0
iot2,9,16:51:57.631149,99199.0
iot2,10,16:51:58.617143,99133.0
iot2,11,16:51:59.624281,99061.0
iot2,12,16:52:00.553159,98861.0
iot2,13,16:52:01.608456,98807.0
iot2,14,16:52:02.614564,98748.0
iot2,15,16:52:03.556564,98548.0
iot2,16,16:52:04.630954,98475.0
iot2,17,16:52:05.558981,98275.0
iot2,18,16:52:06.645299,98190.0
iot2,19,16:52:07.663018,98088.0
iot2,20,16:52:08.651048,97999.0
iot2,21,16:52:09.619108,97943.0
iot2,22,16:52:10.564158,97743.0
iot2,23,16:52:11.642368,97666.0
iot2,24,16:52:12.638522,97594.0
iot2,25,16:52:13.567529,97394.0
iot2,26,16:52:14.646953,97316.0
iot2,27,16:52:15.645994,97240.0
iot2,28,16:52:16.682942,97128.0
iot2,29,16:52:17.696021,97004.0
iot2,30,16:52:18.660096,96917.0
iot2,31,16:52:19.638022,96851.0
iot2,32,16:52:20.642190,96782.0
iot2,33,16:52:21.639231,96717.0
iot2,34,16:52:22.631463,96661.0
iot2,35,16:52:23.575814,96461.0
iot2,36,16:52:24.650206,96388.0
iot2,37,16:52:25.629298,96337.0
iot2,38,16:52:26.681613,96235.0
iot2,39,16:52:27.635426,96180.0
iot2,40,16:52:28.581058,95980.0
iot2,41,16:52:29.582204,95780.0
iot2,42,16:52:30.642629,95721.0
iot2,43,16:52:31.644067,95661.0
iot2,44,16:52:32.641205,95605.0
iot2,45,16:52:33.669333,95522.0
iot2,46,16:52:34.587181,95322.0
iot2,47,16:52:35.682414,95228.0
iot2,48,16:52:36.668620,95148.0
iot2,49,16:52:37.644780,95093.0
iot2,50,16:52:38.685846,94998.0
